transaction_id,customer_id,transaction_date,channel,direction,amount,counterparty_country,counterparty_id
TX108235,CUST1212,2026-06-16 00:00:00,P2P,Debit,2446.22,US,CP1316
TX108236,CUST1294,2026-05-31 00:00:00,Card,Debit,3699.35,MX,CP1493
TX108237,CUST1129,2026-08-21 00:00:00,Check,Debit,1529.32,US,CP2432
TX108238,CUST1138,2026-05-22 00:00:00,P2P,Credit,17592.78,US,CP1355
TX108239,CUST1116,2026-01-07 00:00:00,Cash Deposit,Debit,834.23,US,CP1579
TX108240,CUST1277,2026-05-14 00:00:00,P2P,Credit,1056.79,NG,CP1921
TX108241,CUST1145,2026-07-19 00:00:00,P2P,Debit,260.33,US,CP1755
TX108242,CUST1106,2026-08-05 00:00:00,Cash Deposit,Debit,7243.7,US,CP1344
TX108243,CUST1105,2026-07-04 00:00:00,Card,Credit,3651.24,GH,CP1410
TX108244,CUST1164,2026-08-29 00:00:00,ACH,Debit,3231.47,US,CP1953
TX108245,CUST1258,2026-05-21 00:00:00,ACH,Debit,530.99,SG,CP1904
TX108246,CUST1141,2026-06-13 00:00:00,ACH,Credit,11532.78,CA,CP1001
TX108247,CUST1200,2026-02-10 00:00:00,P2P,Debit,16128.32,GB,CP1638
TX108248,CUST1103,2026-05-18 00:00:00,Check,Debit,1297.84,US,CP2233
TX108249,CUST1116,2026-02-20 00:00:00,Cash Deposit,Credit,206.72,RU,CP1032
TX108250,CUST1099,2026-02-11 00:00:00,ACH,Debit,2241.12,GB,CP2125
TX108251,CUST1036,2026-08-21 00:00:00,Card,Credit,460.52,US,CP2278
TX108252,CUST1042,2026-04-17 00:00:00,Check,Debit,997.73,CA,CP1433
TX108253,CUST1151,2026-04-08 00:00:00,ACH,Debit,5284.39,US,CP1429
TX108254,CUST1181,2026-02-24 00:00:00,P2P,Debit,893.06,US,CP1735
TX108255,CUST1299,2026-07-08 00:00:00,Cash Deposit,Credit,2919.77,US,CP1670
TX108256,CUST1075,2026-08-22 00:00:00,P2P,Debit,2213.48,US,CP1963
TX108257,CUST1267,2026-09-01 00:00:00,Wire,Credit,3005.41,US,CP1192
TX108258,CUST1142,2026-05-05 00:00:00,Wire,Credit,2898.24,US,CP1698
TX108259,CUST1020,2026-02-27 00:00:00,Card,Debit,1451.29,SG,CP2036
TX108260,CUST1264,2026-08-17 00:00:00,ACH,Credit,1071.84,US,CP2365
TX108261,CUST1106,2026-01-17 00:00:00,P2P,Debit,1178.45,RU,CP1124
TX108262,CUST1287,2026-08-12 00:00:00,Cash Deposit,Debit,217.16,CA,CP2499
TX108263,CUST1140,2026-01-09 00:00:00,Cash Withdrawal,Credit,3406.88,US,CP1291
TX108264,CUST1262,2026-06-25 00:00:00,Check,Debit,606.51,US,CP1468
TX108265,CUST1121,2026-04-18 00:00:00,P2P,Debit,741.64,US,CP1142
TX108266,CUST1223,2026-02-06 00:00:00,P2P,Debit,317.73,GH,CP1930
TX108267,CUST1033,2026-07-26 00:00:00,Cash Deposit,Debit,1094.26,US,CP1463
TX108268,CUST1057,2026-01-22 00:00:00,P2P,Debit,526.18,US,CP2150
TX108269,CUST1055,2026-07-19 00:00:00,Cash Deposit,Debit,2014.52,GB,CP1549
TX108270,CUST1154,2026-08-25 00:00:00,Cash Deposit,Debit,629.82,CA,CP1456
TX108271,CUST1160,2026-05-28 00:00:00,Card,Credit,2231.16,US,CP1295
TX108272,CUST1058,2026-04-04 00:00:00,Cash Withdrawal,Debit,1064.82,GB,CP2415
TX108273,CUST1216,2026-01-01 00:00:00,Card,Debit,1690.91,US,CP1162
TX108274,CUST1237,2026-01-15 00:00:00,Cash Withdrawal,Credit,360.2,GH,CP1048
TX108275,CUST1214,2026-03-03 00:00:00,Cash Deposit,Debit,1550.96,US,CP1345
TX108276,CUST1163,2026-01-17 00:00:00,P2P,Credit,309.54,US,CP1953
TX108277,CUST1201,2026-02-07 00:00:00,Wire,Credit,1342.41,GH,CP1991
TX108278,CUST1260,2026-02-13 00:00:00,Card,Credit,197.5,CA,CP2020
TX108279,CUST1202,2026-02-09 00:00:00,P2P,Credit,1253.37,RU,CP2363
TX108280,CUST1186,2026-01-23 00:00:00,Wire,Debit,1274.72,GB,CP2478
TX108281,CUST1002,2026-02-03 00:00:00,P2P,Credit,2815.37,US,CP2409
TX108282,CUST1107,2026-04-25 00:00:00,Card,Debit,1489.01,US,CP1102
TX108283,CUST1065,2026-01-09 00:00:00,ACH,Debit,2539.2,US,CP1925
TX108284,CUST1096,2026-01-24 00:00:00,Wire,Credit,2447.8,RU,CP1538
TX108285,CUST1100,2026-05-06 00:00:00,Cash Withdrawal,Debit,526.79,RU,CP2476
TX108286,CUST1246,2026-06-28 00:00:00,Wire,Credit,807.74,US,CP1144
TX108287,CUST1076,2026-03-27 00:00:00,P2P,Credit,86.98,US,CP1676
TX108288,CUST1089,2026-02-12 00:00:00,Card,Credit,2823.41,RU,CP1248
TX108289,CUST1116,2026-03-30 00:00:00,Cash Deposit,Credit,6174.28,US,CP1481
TX108290,CUST1071,2026-02-17 00:00:00,ACH,Credit,306.03,US,CP1308
TX108291,CUST1119,2026-03-10 00:00:00,Wire,Debit,1138.48,MX,CP2181
TX108292,CUST1296,2026-02-12 00:00:00,P2P,Credit,1225.25,IR,CP2334
TX108293,CUST1101,2026-07-17 00:00:00,P2P,Debit,515.38,US,CP2225
TX108294,CUST1070,2026-02-10 00:00:00,Cash Deposit,Debit,618.36,US,CP1574
TX108295,CUST1003,2026-03-14 00:00:00,Card,Credit,3467.39,AE,CP1004
TX108296,CUST1291,2026-07-21 00:00:00,Check,Debit,828.69,MX,CP1075
TX108297,CUST1259,2026-02-09 00:00:00,Cash Deposit,Debit,1825.61,US,CP1147
TX108298,CUST1077,2026-02-02 00:00:00,Wire,Debit,644.36,GB,CP1042
TX108299,CUST1287,2026-03-12 00:00:00,P2P,Credit,572.28,NG,CP2136
TX108300,CUST1120,2026-07-02 00:00:00,ACH,Credit,4674.75,US,CP1549
TX108301,CUST1184,2026-03-04 00:00:00,ACH,Credit,416.83,US,CP1702
TX108302,CUST1258,2026-06-25 00:00:00,P2P,Debit,1327.91,US,CP1869
TX108303,CUST1081,2026-03-28 00:00:00,Wire,Credit,1730.72,RU,CP2240
TX108304,CUST1256,2026-04-28 00:00:00,Card,Credit,1191.16,US,CP1780
TX108305,CUST1135,2026-04-05 00:00:00,Wire,Credit,19679.43,CA,CP2217
TX108306,CUST1013,2026-02-09 00:00:00,Cash Deposit,Credit,588.25,US,CP2223
TX108307,CUST1273,2026-02-26 00:00:00,Wire,Debit,1515.93,US,CP1818
TX108308,CUST1032,2026-07-01 00:00:00,ACH,Debit,411.47,US,CP1903
TX108309,CUST1179,2026-06-07 00:00:00,Wire,Debit,1486.82,NG,CP1169
TX108310,CUST1161,2026-02-18 00:00:00,P2P,Credit,112.86,US,CP2033
TX108311,CUST1209,2026-02-08 00:00:00,ACH,Debit,417.73,NG,CP2078
TX108312,CUST1216,2026-08-28 00:00:00,P2P,Credit,340.68,US,CP1384
TX108313,CUST1210,2026-08-16 00:00:00,Cash Deposit,Debit,2336.0,US,CP1546
TX108314,CUST1202,2026-02-05 00:00:00,Wire,Credit,715.52,GB,CP1067
TX108315,CUST1294,2026-08-09 00:00:00,Card,Debit,4219.98,SG,CP1004
TX108316,CUST1278,2026-03-29 00:00:00,Wire,Debit,58.79,US,CP2053
TX108317,CUST1196,2026-05-04 00:00:00,Check,Credit,1332.66,GB,CP2218
TX108318,CUST1032,2026-02-11 00:00:00,Cash Withdrawal,Debit,433.52,RU,CP1695
TX108319,CUST1032,2026-07-02 00:00:00,Card,Credit,873.36,NG,CP2265
TX108320,CUST1232,2026-07-19 00:00:00,Check,Debit,2704.38,GB,CP2120
TX108321,CUST1151,2026-02-23 00:00:00,Cash Deposit,Credit,1565.91,US,CP2364
TX108322,CUST1227,2026-06-22 00:00:00,P2P,Credit,1862.02,NG,CP1179
TX108323,CUST1276,2026-03-14 00:00:00,ACH,Debit,534.67,NG,CP2172
TX108324,CUST1246,2026-07-07 00:00:00,Card,Credit,642.92,GB,CP1735
TX108325,CUST1038,2026-08-16 00:00:00,ACH,Credit,1897.42,US,CP1424
TX108326,CUST1129,2026-06-09 00:00:00,Wire,Debit,453.05,US,CP1994
TX108327,CUST1015,2026-04-29 00:00:00,Card,Debit,1056.8,GB,CP1370
TX108328,CUST1082,2026-06-21 00:00:00,P2P,Credit,1981.64,CA,CP1995
TX108329,CUST1015,2026-07-05 00:00:00,Wire,Debit,1744.99,US,CP1997
TX108330,CUST1259,2026-02-22 00:00:00,ACH,Debit,533.51,US,CP2046
TX108331,CUST1020,2026-07-23 00:00:00,ACH,Credit,1178.3,CA,CP1500
TX108332,CUST1038,2026-01-30 00:00:00,Card,Debit,717.81,US,CP1688
TX108333,CUST1049,2026-06-25 00:00:00,Wire,Debit,552.22,GH,CP2489
TX108334,CUST1025,2026-03-20 00:00:00,Wire,Debit,2339.19,MX,CP2223
TX108335,CUST1231,2026-04-24 00:00:00,ACH,Credit,1290.38,US,CP1573
TX108336,CUST1134,2026-06-05 00:00:00,Cash Withdrawal,Credit,2669.41,US,CP2032
TX108337,CUST1179,2026-04-05 00:00:00,P2P,Debit,8755.57,US,CP1153
TX108338,CUST1275,2026-08-22 00:00:00,Check,Credit,1278.78,US,CP1777
TX108339,CUST1219,2026-01-16 00:00:00,Check,Debit,5916.65,US,CP1989
TX108340,CUST1129,2026-08-13 00:00:00,ACH,Debit,1470.13,AE,CP1883
TX108341,CUST1166,2026-08-05 00:00:00,ACH,Credit,893.77,US,CP2111
TX108342,CUST1194,2026-01-26 00:00:00,Cash Deposit,Debit,3010.94,GH,CP1223
TX108343,CUST1106,2026-06-23 00:00:00,Wire,Credit,1362.87,IR,CP1263
TX108344,CUST1153,2026-08-24 00:00:00,ACH,Credit,889.46,US,CP1681
TX108345,CUST1235,2026-01-16 00:00:00,Card,Credit,3274.18,US,CP1211
TX108346,CUST1255,2026-06-23 00:00:00,Wire,Debit,817.28,IR,CP2236
TX108347,CUST1050,2026-07-28 00:00:00,Card,Debit,1586.33,CA,CP2320
TX108348,CUST1204,2026-08-23 00:00:00,Wire,Debit,2858.48,IR,CP1892
TX108349,CUST1107,2026-03-13 00:00:00,ACH,Credit,625.76,US,CP2072
TX108350,CUST1220,2026-08-19 00:00:00,Wire,Credit,1057.38,US,CP1412
TX108351,CUST1124,2026-08-01 00:00:00,P2P,Debit,772.21,GB,CP1192
TX108352,CUST1035,2026-01-22 00:00:00,Cash Deposit,Credit,261.32,US,CP2434
TX108353,CUST1204,2026-02-07 00:00:00,Card,Debit,940.56,AE,CP1893
TX108354,CUST1240,2026-07-18 00:00:00,Cash Deposit,Debit,359.87,US,CP1296
TX108355,CUST1228,2026-01-06 00:00:00,P2P,Debit,220.52,US,CP2032
TX108356,CUST1028,2026-03-30 00:00:00,Cash Deposit,Credit,1222.44,SY,CP2112
TX108357,CUST1170,2026-08-03 00:00:00,P2P,Credit,686.66,RU,CP2262
TX108358,CUST1017,2026-02-13 00:00:00,Cash Deposit,Credit,1127.12,IR,CP1581
TX108359,CUST1182,2026-08-11 00:00:00,Check,Debit,1080.26,US,CP1157
TX108360,CUST1043,2026-07-25 00:00:00,P2P,Credit,3060.98,US,CP2415
TX108361,CUST1084,2026-05-04 00:00:00,Cash Deposit,Debit,4968.88,US,CP1212
TX108362,CUST1151,2026-05-15 00:00:00,P2P,Debit,2678.95,US,CP2258
TX108363,CUST1177,2026-08-17 00:00:00,Wire,Debit,1531.19,MX,CP2396
TX108364,CUST1257,2026-02-10 00:00:00,P2P,Credit,2244.26,US,CP1930
TX108365,CUST1253,2026-01-23 00:00:00,ACH,Debit,222.63,IR,CP1581
TX108366,CUST1034,2026-02-27 00:00:00,Check,Credit,2198.76,US,CP1880
TX108367,CUST1131,2026-02-07 00:00:00,Card,Debit,1882.36,US,CP2146
TX108368,CUST1291,2026-05-24 00:00:00,ACH,Credit,1628.42,US,CP1635
TX108369,CUST1225,2026-08-31 00:00:00,ACH,Debit,671.63,US,CP2194
TX108370,CUST1212,2026-06-08 00:00:00,Cash Withdrawal,Credit,2308.71,IR,CP1969
TX108371,CUST1152,2026-08-23 00:00:00,P2P,Credit,4361.12,SY,CP1977
TX108372,CUST1166,2026-04-12 00:00:00,Wire,Credit,351.11,US,CP1713
TX108373,CUST1153,2026-06-23 00:00:00,Card,Credit,1588.51,US,CP1807
TX108374,CUST1278,2026-08-05 00:00:00,ACH,Debit,406.88,US,CP1125
TX108375,CUST1182,2026-03-25 00:00:00,Cash Withdrawal,Debit,170.49,US,CP1784
TX108376,CUST1103,2026-07-02 00:00:00,Cash Deposit,Credit,1089.02,US,CP2108
TX108377,CUST1041,2026-06-28 00:00:00,Check,Debit,1566.13,GB,CP2353
TX108378,CUST1279,2026-02-19 00:00:00,P2P,Debit,1392.55,US,CP2208
TX108379,CUST1064,2026-01-01 00:00:00,Check,Credit,1083.22,US,CP2311
TX108380,CUST1001,2026-01-09 00:00:00,Card,Debit,1805.6,US,CP1382
TX108381,CUST1052,2026-03-30 00:00:00,ACH,Credit,2686.29,NG,CP1808
TX108382,CUST1143,2026-08-24 00:00:00,Wire,Credit,371.02,US,CP1744
TX108383,CUST1160,2026-08-02 00:00:00,Wire,Debit,297.55,US,CP1921
TX108384,CUST1076,2026-09-06 00:00:00,ACH,Credit,1201.51,CA,CP1706
TX108385,CUST1200,2026-02-27 00:00:00,Card,Debit,3343.23,US,CP1979
TX108386,CUST1007,2026-06-15 00:00:00,Card,Credit,4250.26,US,CP1997
TX108387,CUST1212,2026-02-02 00:00:00,Card,Debit,577.86,GH,CP1216
TX108388,CUST1156,2026-08-03 00:00:00,ACH,Credit,631.08,RU,CP1835
TX108389,CUST1062,2026-07-15 01:00:00,Wire,Debit,19771.66,GB,CP2050
TX108390,CUST1221,2026-08-28 00:00:00,Card,Debit,3378.09,US,CP1819
TX108391,CUST1100,2026-06-18 00:00:00,ACH,Credit,1576.25,US,CP1310
TX108392,CUST1250,2026-06-04 00:00:00,Wire,Credit,1129.77,US,CP1087
TX108393,CUST1043,2026-03-19 00:00:00,P2P,Credit,1385.38,US,CP1387
TX108394,CUST1001,2026-07-25 00:00:00,Cash Deposit,Credit,585.22,US,CP1413
TX108395,CUST1196,2026-07-24 00:00:00,ACH,Credit,23122.98,GH,CP1169
TX108396,CUST1009,2026-08-16 00:00:00,P2P,Debit,782.5,GH,CP1077
TX108397,CUST1126,2026-08-15 00:00:00,P2P,Credit,474.58,MX,CP1515
TX108398,CUST1194,2026-05-11 00:00:00,ACH,Debit,1089.19,US,CP2140
TX108399,CUST1081,2026-02-24 00:00:00,Cash Deposit,Credit,3490.24,US,CP1322
TX108400,CUST1083,2026-04-23 00:00:00,Card,Debit,996.33,GH,CP2025
TX108401,CUST1067,2026-04-07 00:00:00,ACH,Debit,230.95,US,CP1772
TX108402,CUST1001,2026-06-29 00:00:00,ACH,Credit,3340.16,US,CP2255
TX108403,CUST1284,2026-07-28 00:00:00,Card,Credit,979.17,US,CP1956
TX108404,CUST1201,2026-02-03 00:00:00,Check,Debit,3169.85,US,CP1743
TX108405,CUST1144,2026-05-06 00:00:00,Cash Deposit,Credit,643.84,AE,CP1153
TX108406,CUST1059,2026-01-30 00:00:00,ACH,Credit,1721.68,US,CP2230
TX108407,CUST1297,2026-07-06 00:00:00,ACH,Credit,5229.42,US,CP1719
TX108408,CUST1053,2026-04-26 00:00:00,Wire,Debit,2631.41,GH,CP1734
TX108409,CUST1096,2026-03-20 00:00:00,Check,Credit,4302.41,US,CP1798
TX108410,CUST1122,2026-06-16 00:00:00,Cash Deposit,Credit,1038.56,US,CP1352
TX108411,CUST1064,2026-07-24 00:00:00,Card,Credit,2201.71,NG,CP1982
TX108412,CUST1181,2026-07-28 00:00:00,Check,Credit,1526.47,US,CP2086
TX108413,CUST1214,2026-07-28 00:00:00,Cash Deposit,Debit,697.02,CA,CP1525
TX108414,CUST1006,2026-07-29 00:00:00,Card,Credit,3953.92,US,CP1456
TX108415,CUST1273,2026-07-13 00:00:00,P2P,Credit,1767.9,GB,CP1209
TX108416,CUST1113,2026-03-21 00:00:00,Cash Withdrawal,Debit,283.3,NG,CP1674
TX108417,CUST1049,2026-08-08 00:00:00,Wire,Credit,371.96,CA,CP1275
TX108418,CUST1012,2026-04-29 00:00:00,Card,Debit,3751.66,US,CP2421
TX108419,CUST1258,2026-04-08 00:00:00,P2P,Debit,1872.68,US,CP1700
TX108420,CUST1115,2026-03-02 00:00:00,Cash Deposit,Credit,684.25,GH,CP2123
TX108421,CUST1176,2026-05-10 00:00:00,Wire,Credit,2828.0,US,CP1625
TX108422,CUST1026,2026-04-30 00:00:00,ACH,Credit,823.86,US,CP2499
TX108423,CUST1271,2026-07-21 00:00:00,ACH,Debit,978.01,US,CP1539
TX108424,CUST1258,2026-04-22 00:00:00,Cash Deposit,Debit,2141.52,GH,CP1734
TX108425,CUST1283,2026-06-30 00:00:00,P2P,Credit,2858.35,US,CP2064
TX108426,CUST1222,2026-07-13 00:00:00,Cash Withdrawal,Debit,9912.42,AE,CP1868
TX108427,CUST1128,2026-05-15 00:00:00,Cash Withdrawal,Debit,6354.16,US,CP2268
TX108428,CUST1080,2026-07-08 00:00:00,Wire,Debit,1797.97,GB,CP1586
TX108429,CUST1282,2026-01-09 00:00:00,P2P,Credit,678.8,CA,CP2327
TX108430,CUST1148,2026-03-20 00:00:00,ACH,Debit,2069.89,US,CP2118
TX108431,CUST1054,2026-02-24 00:00:00,ACH,Debit,1494.35,US,CP1235
TX108432,CUST1153,2026-01-27 00:00:00,ACH,Debit,8778.83,AE,CP2434
TX108433,CUST1133,2026-04-24 00:00:00,Wire,Credit,3452.48,RU,CP1748
TX108434,CUST1032,2026-09-05 00:00:00,Card,Debit,724.16,RU,CP1853
TX108435,CUST1132,2026-07-08 00:00:00,Cash Deposit,Debit,505.56,NG,CP2009
TX108436,CUST1008,2026-04-29 00:00:00,P2P,Debit,3760.36,US,CP2481
TX108437,CUST1073,2026-08-15 00:00:00,Card,Credit,5397.14,SG,CP1598
TX108438,CUST1263,2026-02-22 00:00:00,Cash Deposit,Debit,1464.59,US,CP2069
TX108439,CUST1145,2026-09-04 00:00:00,Wire,Credit,397.77,CA,CP2268
TX108440,CUST1078,2026-04-11 00:00:00,ACH,Debit,829.72,GB,CP1361
TX108441,CUST1225,2026-04-07 00:00:00,Cash Deposit,Credit,1366.83,CA,CP2235
TX108442,CUST1197,2026-01-13 00:00:00,Card,Debit,677.08,US,CP2483
TX108443,CUST1032,2026-08-30 00:00:00,Check,Credit,331.47,US,CP2081
TX108444,CUST1006,2026-05-18 00:00:00,P2P,Debit,388.48,US,CP2474
TX108445,CUST1144,2026-04-06 00:00:00,Cash Deposit,Debit,3984.98,US,CP2299
TX108446,CUST1137,2026-05-16 00:00:00,Check,Debit,335.85,US,CP1926
TX108447,CUST1157,2026-02-15 00:00:00,Wire,Debit,2274.86,IR,CP2495
TX108448,CUST1192,2026-08-15 00:00:00,Wire,Credit,350.1,AE,CP1425
TX108449,CUST1058,2026-08-21 00:00:00,Check,Credit,193.87,US,CP2103
TX108450,CUST1191,2026-08-09 00:00:00,Card,Credit,398.68,US,CP2203
TX108451,CUST1192,2026-01-27 00:00:00,Check,Debit,2391.42,US,CP1189
TX108452,CUST1097,2026-06-06 00:00:00,P2P,Credit,5928.73,US,CP2223
TX108453,CUST1075,2026-04-30 00:00:00,ACH,Credit,600.55,US,CP1855
TX108454,CUST1240,2026-03-31 00:00:00,Cash Withdrawal,Credit,152.92,GH,CP2090
TX108455,CUST1171,2026-07-13 00:00:00,Cash Deposit,Debit,9837.51,US,CP2252
TX108456,CUST1210,2026-08-12 00:00:00,Wire,Credit,2746.53,RU,CP1186
TX108457,CUST1171,2026-06-06 00:00:00,P2P,Credit,5209.39,GB,CP1685
TX108458,CUST1140,2026-06-01 00:00:00,Card,Credit,354.58,US,CP1897
TX108459,CUST1224,2026-08-01 00:00:00,Card,Credit,2858.95,RU,CP2125
TX108460,CUST1023,2026-06-24 00:00:00,Card,Credit,437.2,RU,CP2364
TX108461,CUST1280,2026-05-13 00:00:00,ACH,Credit,5265.05,CA,CP1660
TX108462,CUST1214,2026-05-20 00:00:00,Cash Deposit,Credit,933.4,US,CP1620
TX108463,CUST1277,2026-04-22 00:00:00,P2P,Credit,597.78,US,CP1977
TX108464,CUST1046,2026-07-22 00:00:00,ACH,Debit,401.86,GH,CP1735
TX108465,CUST1150,2026-03-26 00:00:00,Cash Withdrawal,Credit,3402.55,US,CP1526
TX108466,CUST1155,2026-07-15 00:00:00,ACH,Credit,504.01,SY,CP2493
TX108467,CUST1078,2026-06-05 00:00:00,Cash Deposit,Debit,422.84,US,CP1973
TX108468,CUST1199,2026-07-18 00:00:00,Wire,Debit,929.39,US,CP1017
TX108469,CUST1072,2026-05-22 00:00:00,P2P,Debit,949.55,US,CP1824
TX108470,CUST1187,2026-08-05 00:00:00,Cash Deposit,Credit,487.9,US,CP1286
TX108471,CUST1235,2026-05-08 00:00:00,ACH,Credit,6521.13,NG,CP1158
TX108472,CUST1260,2026-07-19 00:00:00,ACH,Debit,4033.23,GB,CP1583
TX108473,CUST1228,2026-06-19 00:00:00,Card,Debit,3704.98,US,CP1936
TX108474,CUST1139,2026-07-03 00:00:00,ACH,Debit,156.45,US,CP1026
TX108475,CUST1238,2026-05-07 00:00:00,Cash Withdrawal,Debit,198.94,US,CP1556
TX108476,CUST1168,2026-03-22 00:00:00,Cash Deposit,Credit,244.87,US,CP1298
TX108477,CUST1250,2026-06-23 00:00:00,ACH,Credit,1123.74,US,CP1082
TX108478,CUST1205,2026-02-13 00:00:00,Wire,Credit,1192.37,CA,CP1283
TX108479,CUST1169,2026-05-05 00:00:00,Card,Debit,3793.25,IR,CP2077
TX108480,CUST1190,2026-08-05 00:00:00,Card,Credit,1056.17,US,CP1691
TX108481,CUST1269,2026-07-13 00:00:00,ACH,Credit,12472.52,US,CP1325
TX108482,CUST1299,2026-07-27 00:00:00,Check,Debit,1102.65,GH,CP2242
TX108483,CUST1197,2026-02-20 00:00:00,Cash Deposit,Credit,6228.7,GB,CP1109
TX108484,CUST1004,2026-03-25 00:00:00,Cash Withdrawal,Debit,631.44,US,CP1749
TX108485,CUST1189,2026-04-01 00:00:00,ACH,Credit,332.73,US,CP1775
TX108486,CUST1165,2026-03-24 00:00:00,Cash Withdrawal,Credit,1548.65,GB,CP2174
TX108487,CUST1251,2026-03-18 00:00:00,P2P,Credit,2040.71,RU,CP2256
TX108488,CUST1241,2026-02-10 00:00:00,Wire,Debit,1480.08,MX,CP1260
TX108489,CUST1195,2026-08-08 00:00:00,Cash Deposit,Credit,2307.86,US,CP1408
TX108490,CUST1063,2026-03-08 00:00:00,P2P,Credit,2691.23,US,CP1564
TX108491,CUST1230,2026-05-26 00:00:00,Wire,Credit,1566.5,US,CP2278
TX108492,CUST1042,2026-06-22 00:00:00,Cash Deposit,Debit,922.1,US,CP2096
TX108493,CUST1278,2026-08-24 00:00:00,Cash Withdrawal,Debit,4540.7,GB,CP1978
TX108494,CUST1084,2026-07-12 00:00:00,Check,Credit,785.03,US,CP2464
TX108495,CUST1118,2026-05-20 00:00:00,P2P,Debit,1148.25,GH,CP1418
TX108496,CUST1173,2026-08-05 00:00:00,Wire,Credit,1064.35,US,CP2365
TX108497,CUST1225,2026-08-22 00:00:00,Check,Credit,230.25,US,CP1085
TX108498,CUST1018,2026-06-25 00:00:00,Wire,Debit,1361.13,US,CP2332
TX108499,CUST1089,2026-07-04 00:00:00,Cash Deposit,Debit,506.72,MX,CP2258
TX108500,CUST1125,2026-08-23 00:00:00,Wire,Debit,941.91,US,CP1903
TX108501,CUST1145,2026-08-12 00:00:00,Wire,Debit,905.64,US,CP2312
TX108502,CUST1145,2026-08-30 00:00:00,Card,Debit,1686.46,GH,CP1094
TX108503,CUST1262,2026-03-16 00:00:00,ACH,Debit,5651.35,US,CP1542
TX108504,CUST1175,2026-04-05 00:00:00,Check,Debit,3498.33,US,CP2374
TX108505,CUST1292,2026-09-06 00:00:00,Card,Credit,1719.44,US,CP2168
TX108506,CUST1230,2026-03-28 00:00:00,Check,Credit,4669.49,IR,CP1134
TX108507,CUST1284,2026-03-17 00:00:00,Card,Debit,305.98,GB,CP2411
TX108508,CUST1190,2026-06-15 00:00:00,Cash Deposit,Credit,3076.23,US,CP1246
TX108509,CUST1227,2026-07-07 00:00:00,P2P,Credit,6769.99,RU,CP1875
TX108510,CUST1169,2026-03-30 00:00:00,Cash Deposit,Debit,448.59,US,CP1585
TX108511,CUST1254,2026-06-04 00:00:00,Cash Deposit,Debit,2816.2,AE,CP1519
TX108512,CUST1080,2026-02-07 00:00:00,P2P,Debit,505.19,US,CP2389
TX108513,CUST1265,2026-03-30 00:00:00,ACH,Debit,851.81,SG,CP2309
TX108514,CUST1127,2026-07-27 00:00:00,Cash Deposit,Credit,1392.94,US,CP1623
TX108515,CUST1182,2026-01-26 00:00:00,Cash Deposit,Credit,1369.63,SG,CP2095
TX108516,CUST1063,2026-04-26 00:00:00,P2P,Credit,1070.64,US,CP1277
TX108517,CUST1073,2026-01-12 00:00:00,Cash Deposit,Debit,272.85,US,CP1871
TX108518,CUST1102,2026-02-11 00:00:00,Wire,Credit,89504.09,RU,CP1573
TX108519,CUST1005,2026-01-03 00:00:00,P2P,Credit,2726.14,AE,CP1851
TX108520,CUST1251,2026-04-24 00:00:00,Card,Credit,1249.77,US,CP1120
TX108521,CUST1228,2026-05-18 00:00:00,Cash Withdrawal,Debit,1717.93,GB,CP1627
TX108522,CUST1157,2026-06-08 00:00:00,Card,Debit,165.7,US,CP1812
TX108523,CUST1228,2026-05-21 00:00:00,Check,Debit,572.7,MX,CP1329
TX108524,CUST1206,2026-07-07 00:00:00,ACH,Debit,6664.75,US,CP1996
TX108525,CUST1219,2026-01-28 00:00:00,Check,Debit,6303.09,RU,CP1032
TX108526,CUST1100,2026-01-31 00:00:00,Cash Deposit,Debit,1290.26,US,CP1199
TX108527,CUST1174,2026-01-10 00:00:00,Cash Withdrawal,Debit,304.2,US,CP1816
TX108528,CUST1001,2026-08-05 00:00:00,Check,Debit,1024.57,GH,CP2179
TX108529,CUST1197,2026-01-05 00:00:00,ACH,Debit,4422.77,US,CP1726
TX108530,CUST1038,2026-01-15 00:00:00,ACH,Credit,1289.69,US,CP2188
TX108531,CUST1215,2026-05-25 00:00:00,Cash Deposit,Debit,2976.13,US,CP1358
TX108532,CUST1214,2026-01-12 00:00:00,Cash Withdrawal,Credit,314.82,GH,CP2078
TX108533,CUST1159,2026-07-08 00:00:00,Check,Debit,1768.1,US,CP1714
TX108534,CUST1082,2026-06-20 00:00:00,Check,Debit,2329.97,US,CP1028
TX108535,CUST1197,2026-08-13 00:00:00,P2P,Debit,746.08,US,CP1464
TX108536,CUST1079,2026-06-18 00:00:00,Cash Withdrawal,Credit,630.39,US,CP2105
TX108537,CUST1067,2026-04-28 00:00:00,Card,Debit,5040.98,US,CP2310
TX108538,CUST1203,2026-07-16 00:00:00,Wire,Debit,1076.26,GB,CP1105
TX108539,CUST1160,2026-07-05 00:00:00,Cash Withdrawal,Debit,965.28,US,CP2054
TX108540,CUST1048,2026-01-27 00:00:00,P2P,Debit,912.92,AE,CP2036
TX108541,CUST1188,2026-03-01 00:00:00,ACH,Debit,1332.39,US,CP2440
TX108542,CUST1228,2026-05-25 00:00:00,Wire,Debit,347.53,CA,CP1812
TX108543,CUST1170,2026-01-13 00:00:00,ACH,Credit,802.26,US,CP2396
TX108544,CUST1107,2026-07-08 00:00:00,Cash Deposit,Credit,6745.11,MX,CP2337
TX108545,CUST1077,2026-05-24 00:00:00,Cash Withdrawal,Debit,908.35,US,CP1619
