transaction_id,customer_id,transaction_date,channel,direction,amount,counterparty_country,counterparty_id,customer_name,customer_type,country,occupation_industry,kyc_risk,pep_flag,expected_monthly_volume,account_open_date,month,is_cross_border,is_high_risk_country,is_cash,is_wire
TX108924,CUST1204,2026-05-22 00:00:00,Cash Deposit,Credit,1074.7,US,CP2070,Customer 205,Individual,NG,Consulting,Medium,0,5903.59,2020-12-01,2026-05,0,0,1,0
TX108925,CUST1091,2026-02-20 00:00:00,Cash Withdrawal,Credit,10291.92,US,CP1229,Customer 92,Business,GH,Consulting,Low,0,2924.9,2020-04-16,2026-02,0,0,1,0
TX108926,CUST1179,2026-02-12 00:00:00,Cash Withdrawal,Credit,9977.46,GB,CP2289,Customer 180,Individual,US,Student,High,0,10603.87,2021-09-09,2026-02,1,0,1,0
TX108927,CUST1106,2026-03-27 00:00:00,ACH,Credit,1722.85,GB,CP1050,Customer 107,Individual,US,Construction,Medium,0,2285.66,2020-05-23,2026-03,1,0,0,0
TX108928,CUST1151,2026-03-22 00:00:00,P2P,Debit,525.64,AE,CP1997,Customer 152,Individual,CA,Logistics,Medium,0,8634.68,2023-06-07,2026-03,1,0,0,0
TX108929,CUST1212,2026-06-08 00:00:00,Check,Debit,711.85,IR,CP2043,Customer 213,Individual,US,Construction,Low,0,1063.54,2020-04-21,2026-06,1,1,0,0
TX108930,CUST1164,2026-08-19 00:00:00,Wire,Credit,401.54,AE,CP1044,Customer 165,Individual,GH,Education,Low,0,3411.78,2023-03-06,2026-08,1,0,0,1
TX108931,CUST1052,2026-08-28 00:00:00,Check,Credit,545.22,US,CP1102,Customer 53,Individual,US,Retail,Medium,0,2972.5,2021-09-11,2026-08,0,0,0,0
TX108932,CUST1296,2026-03-13 00:00:00,Cash Deposit,Credit,2562.99,GH,CP1568,Customer 297,Business,US,Construction,Low,0,1858.09,2021-05-04,2026-03,1,0,1,0
TX108933,CUST1206,2026-04-01 00:00:00,Card,Credit,1931.42,US,CP1062,Customer 207,Individual,US,Technology,Low,0,3431.15,2020-09-26,2026-04,0,0,0,0
TX108934,CUST1189,2026-06-09 00:00:00,P2P,Credit,891.59,CA,CP2314,Customer 190,Individual,AE,Technology,Low,0,10978.17,2021-08-03,2026-06,1,0,0,0
TX108935,CUST1104,2026-08-09 00:00:00,Card,Credit,2235.3,SG,CP2140,Customer 105,Business,US,Student,High,0,16908.69,2023-04-29,2026-08,1,0,0,0
TX108936,CUST1094,2026-01-16 00:00:00,Card,Credit,2415.08,US,CP2485,Customer 95,Individual,US,Healthcare,Low,0,3037.11,2024-05-05,2026-01,0,0,0,0
TX108937,CUST1028,2026-01-18 00:00:00,Cash Deposit,Credit,9229.39,US,CP2175,Customer 29,Individual,US,Retail,High,0,1516.48,2023-02-09,2026-01,0,0,1,0
TX108938,CUST1128,2026-02-20 00:00:00,Wire,Credit,660.96,AE,CP2387,Customer 129,Individual,GB,Consulting,Low,0,2901.19,2019-11-03,2026-02,1,0,0,1
TX108939,CUST1035,2026-05-18 00:00:00,Wire,Credit,8626.78,GH,CP1794,Customer 36,Individual,US,Healthcare,Low,0,6589.27,2019-05-09,2026-05,1,0,0,1
TX108940,CUST1130,2026-07-24 00:00:00,ACH,Debit,5055.38,US,CP2167,Customer 131,Business,GB,Construction,High,0,1360.8,2024-12-14,2026-07,0,0,0,0
TX108941,CUST1270,2026-03-17 00:00:00,ACH,Debit,752.22,US,CP2380,Customer 271,Individual,GH,Healthcare,Medium,0,4781.81,2020-03-23,2026-03,0,0,0,0
TX108942,CUST1277,2026-04-26 00:00:00,Check,Credit,2834.89,MX,CP1778,Customer 278,Individual,US,Construction,Low,0,2716.46,2019-01-17,2026-04,1,0,0,0
TX108943,CUST1012,2026-08-04 00:00:00,P2P,Credit,924.61,AE,CP1494,Customer 13,Individual,US,Education,Low,1,1919.35,2022-07-17,2026-08,1,0,0,0
TX108944,CUST1171,2026-03-05 00:00:00,Wire,Credit,5328.31,US,CP1713,Customer 172,Individual,US,Education,Low,0,2019.62,2023-05-08,2026-03,0,0,0,1
TX108945,CUST1082,2026-02-17 00:00:00,Wire,Credit,2387.85,US,CP1098,Customer 83,Individual,US,Consulting,Low,0,3865.17,2020-10-02,2026-02,0,0,0,1
TX108946,CUST1053,2026-03-08 00:00:00,ACH,Credit,980.26,US,CP2222,Customer 54,Individual,US,Logistics,Low,0,4768.71,2023-12-29,2026-03,0,0,0,0
TX108947,CUST1259,2026-01-24 00:00:00,Check,Credit,5235.65,US,CP1158,Customer 260,Individual,US,Retail,Medium,0,1525.4,2025-01-15,2026-01,0,0,0,0
TX108948,CUST1030,2026-06-23 00:00:00,Check,Debit,2054.11,SG,CP1369,Customer 31,Individual,US,Technology,Medium,0,4098.88,2020-12-06,2026-06,1,0,0,0
TX108949,CUST1023,2026-04-06 00:00:00,Cash Deposit,Credit,643.36,GH,CP2454,Customer 24,Individual,GH,Finance,Medium,0,2294.74,2020-04-28,2026-04,1,0,1,0
TX108950,CUST1028,2026-07-30 00:00:00,Check,Debit,1452.94,US,CP1561,Customer 29,Individual,US,Retail,High,0,1516.48,2023-02-09,2026-07,0,0,0,0
TX108951,CUST1063,2026-07-09 00:00:00,ACH,Credit,4549.97,US,CP2374,Customer 64,Individual,US,Logistics,Low,0,8121.16,2023-08-14,2026-07,0,0,0,0
TX108952,CUST1087,2026-06-08 00:00:00,P2P,Credit,2035.8,RU,CP1634,Customer 88,Individual,NG,Consulting,Medium,0,8462.99,2020-01-04,2026-06,1,1,0,0
TX108953,CUST1080,2026-07-04 00:00:00,Wire,Credit,884.1,US,CP2101,Customer 81,Individual,US,Student,Medium,0,869.75,2022-05-26,2026-07,0,0,0,1
TX108954,CUST1063,2026-08-07 00:00:00,Check,Credit,1262.05,SG,CP1557,Customer 64,Individual,US,Logistics,Low,0,8121.16,2023-08-14,2026-08,1,0,0,0
TX108955,CUST1250,2026-03-27 00:00:00,ACH,Debit,3300.18,US,CP1822,Customer 251,Individual,US,Consulting,Medium,0,3658.49,2019-05-12,2026-03,0,0,0,0
TX108956,CUST1244,2026-08-28 00:00:00,Cash Deposit,Debit,7129.26,US,CP1372,Customer 245,Individual,GB,Finance,High,0,6828.62,2024-06-26,2026-08,0,0,1,0
TX108957,CUST1034,2026-07-02 00:00:00,P2P,Credit,901.19,RU,CP1587,Customer 35,Individual,MX,Technology,Medium,0,2340.83,2021-11-22,2026-07,1,1,0,0
TX108958,CUST1045,2026-03-29 00:00:00,ACH,Debit,2900.56,US,CP2344,Customer 46,Individual,SG,Student,Low,0,1918.87,2021-06-15,2026-03,0,0,0,0
TX108959,CUST1283,2026-02-07 00:00:00,P2P,Debit,3546.83,US,CP1351,Customer 284,Individual,US,Student,Low,0,5556.08,2019-08-18,2026-02,0,0,0,0
TX108960,CUST1223,2026-03-03 00:00:00,P2P,Credit,4785.11,GB,CP1986,Customer 224,Individual,US,Healthcare,Low,0,2705.68,2023-07-09,2026-03,1,0,0,0
TX108961,CUST1035,2026-04-23 00:00:00,Card,Debit,7503.14,US,CP2395,Customer 36,Individual,US,Healthcare,Low,0,6589.27,2019-05-09,2026-04,0,0,0,0
TX108962,CUST1036,2026-01-22 00:00:00,Check,Debit,542.32,US,CP1458,Customer 37,Individual,NG,Technology,High,0,3162.43,2024-10-27,2026-01,0,0,0,0
TX108963,CUST1169,2026-08-08 00:00:00,ACH,Debit,1557.47,US,CP2145,Customer 170,Business,GB,Technology,Medium,0,3255.73,2020-05-06,2026-08,0,0,0,0
TX108964,CUST1000,2026-09-03 00:00:00,ACH,Credit,2087.11,US,CP1078,Customer 1,Individual,CA,Consulting,Low,0,4304.87,2024-01-24,2026-09,0,0,0,0
TX108965,CUST1231,2026-02-11 00:00:00,Wire,Debit,3038.69,US,CP1325,Customer 232,Individual,US,Education,Medium,0,3626.44,2021-02-22,2026-02,0,0,0,1
TX108966,CUST1284,2026-08-02 00:00:00,Cash Withdrawal,Debit,4391.56,SG,CP2252,Customer 285,Individual,US,Consulting,Low,0,1616.01,2024-11-13,2026-08,1,0,1,0
TX108967,CUST1167,2026-03-02 00:00:00,Card,Debit,3726.84,US,CP2210,Customer 168,Individual,NG,Consulting,High,0,6297.46,2019-06-14,2026-03,0,0,0,0
TX108968,CUST1256,2026-03-15 00:00:00,Card,Debit,661.56,AE,CP1856,Customer 257,Individual,SG,Consulting,Low,0,2329.21,2023-08-12,2026-03,1,0,0,0
TX108969,CUST1152,2026-04-01 00:00:00,Check,Debit,474.24,US,CP1638,Customer 153,Individual,GH,Retail,High,0,1972.74,2023-07-21,2026-04,0,0,0,0
TX108970,CUST1260,2026-06-17 00:00:00,Wire,Credit,1554.85,CA,CP1085,Customer 261,Individual,US,Finance,High,0,6209.96,2019-09-07,2026-06,1,0,0,1
TX108971,CUST1131,2026-02-23 00:00:00,Cash Deposit,Credit,2786.93,GB,CP1836,Customer 132,Individual,US,Education,Medium,0,9648.74,2020-09-27,2026-02,1,0,1,0
TX108972,CUST1086,2026-01-10 00:00:00,Check,Credit,334.58,US,CP1427,Customer 87,Individual,AE,Education,Medium,0,12771.52,2020-04-07,2026-01,0,0,0,0
TX108973,CUST1075,2026-05-14 00:00:00,Cash Withdrawal,Debit,1094.9,RU,CP2161,Customer 76,Business,SG,Finance,Medium,0,10233.43,2020-11-26,2026-05,1,1,1,0
TX108974,CUST1000,2026-07-21 00:00:00,P2P,Debit,2021.7,NG,CP1500,Customer 1,Individual,CA,Consulting,Low,0,4304.87,2024-01-24,2026-07,1,0,0,0
TX108975,CUST1297,2026-04-16 00:00:00,Card,Credit,1659.05,MX,CP1478,Customer 298,Business,GB,Logistics,Medium,0,1764.52,2021-01-06,2026-04,1,0,0,0
TX108976,CUST1007,2026-05-16 00:00:00,ACH,Credit,4242.21,US,CP1763,Customer 8,Business,US,Technology,Low,0,6465.0,2022-05-27,2026-05,0,0,0,0
TX108977,CUST1121,2026-05-30 00:00:00,P2P,Debit,539.75,US,CP2453,Customer 122,Individual,NG,Education,Low,0,4888.33,2022-03-15,2026-05,0,0,0,0
TX108978,CUST1091,2026-06-02 00:00:00,Wire,Credit,2174.88,GB,CP1098,Customer 92,Business,GH,Consulting,Low,0,2924.9,2020-04-16,2026-06,1,0,0,1
TX108979,CUST1191,2026-01-06 00:00:00,Cash Deposit,Debit,1252.12,US,CP2184,Customer 192,Individual,US,Hospitality,Low,0,5987.25,2024-10-26,2026-01,0,0,1,0
TX108980,CUST1218,2026-06-03 00:00:00,Check,Debit,12254.69,US,CP1767,Customer 219,Individual,US,Hospitality,Low,0,4058.67,2021-05-31,2026-06,0,0,0,0
TX108981,CUST1174,2026-07-23 00:00:00,Wire,Credit,262.17,US,CP1700,Customer 175,Individual,US,Construction,Low,0,2758.26,2019-10-16,2026-07,0,0,0,1
TX108982,CUST1024,2026-05-03 00:00:00,Card,Credit,4982.82,US,CP1730,Customer 25,Individual,MX,Retail,Low,0,1556.1,2023-11-13,2026-05,0,0,0,0
TX108983,CUST1288,2026-04-10 00:00:00,P2P,Credit,290.87,US,CP2415,Customer 289,Individual,US,Construction,High,0,2588.28,2020-02-27,2026-04,0,0,0,0
TX108984,CUST1253,2026-02-25 00:00:00,ACH,Credit,2455.78,GH,CP2082,Customer 254,Individual,US,Logistics,Low,0,5916.1,2020-07-10,2026-02,1,0,0,0
TX108985,CUST1073,2026-01-18 00:00:00,ACH,Debit,1772.46,RU,CP1610,Customer 74,Individual,MX,Retail,Low,0,2013.13,2020-10-06,2026-01,1,1,0,0
TX108986,CUST1164,2026-08-29 00:00:00,Cash Deposit,Credit,408.37,SG,CP2170,Customer 165,Individual,GH,Education,Low,0,3411.78,2023-03-06,2026-08,1,0,1,0
TX108987,CUST1046,2026-06-05 00:00:00,P2P,Credit,632.74,US,CP2378,Customer 47,Individual,AE,Consulting,Low,0,5154.18,2023-10-25,2026-06,0,0,0,0
TX108988,CUST1164,2026-07-10 00:00:00,Card,Debit,1845.39,US,CP2116,Customer 165,Individual,GH,Education,Low,0,3411.78,2023-03-06,2026-07,0,0,0,0
TX108989,CUST1269,2026-02-14 00:00:00,Cash Deposit,Debit,3708.64,US,CP1287,Customer 270,Business,US,Healthcare,Low,0,5938.74,2025-07-02,2026-02,0,0,1,0
TX108990,CUST1258,2026-06-14 00:00:00,Cash Deposit,Credit,2068.44,US,CP1598,Customer 259,Individual,US,Hospitality,Low,0,1189.81,2019-10-06,2026-06,0,0,1,0
TX108991,CUST1152,2026-02-24 00:00:00,Check,Credit,407.41,CA,CP2468,Customer 153,Individual,GH,Retail,High,0,1972.74,2023-07-21,2026-02,1,0,0,0
TX108992,CUST1138,2026-07-17 00:00:00,ACH,Credit,894.84,US,CP1391,Customer 139,Individual,US,Technology,Medium,0,3167.11,2022-07-05,2026-07,0,0,0,0
TX108993,CUST1192,2026-07-09 00:00:00,Cash Withdrawal,Debit,7845.4,NG,CP1958,Customer 193,Individual,AE,Education,High,0,8364.59,2022-07-09,2026-07,1,0,1,0
TX108994,CUST1172,2026-02-27 00:00:00,Card,Debit,1169.17,US,CP1444,Customer 173,Individual,AE,Education,Low,0,1896.53,2025-03-27,2026-02,0,0,0,0
TX108995,CUST1187,2026-07-15 11:00:00,ACH,Credit,22065.79,US,CP1225,Customer 188,Individual,US,Healthcare,Low,0,1643.7,2019-09-05,2026-07,0,0,0,0
TX108996,CUST1289,2026-04-12 00:00:00,Card,Debit,624.43,US,CP1910,Customer 290,Business,CA,Logistics,Low,0,7459.02,2019-12-10,2026-04,0,0,0,0
TX108997,CUST1234,2026-08-25 00:00:00,P2P,Credit,327.54,GH,CP1014,Customer 235,Individual,GB,Finance,Medium,0,10178.25,2025-02-03,2026-08,1,0,0,0
TX108998,CUST1212,2026-08-09 00:00:00,Wire,Debit,359.6,MX,CP1241,Customer 213,Individual,US,Construction,Low,0,1063.54,2020-04-21,2026-08,1,0,0,1
TX108999,CUST1251,2026-03-03 00:00:00,P2P,Credit,4677.52,IR,CP1240,Customer 252,Individual,CA,Healthcare,High,0,1709.76,2023-05-15,2026-03,1,1,0,0
TX109000,CUST1010,2026-06-02 00:00:00,P2P,Debit,755.84,US,CP1571,Customer 11,Individual,US,Hospitality,Low,0,8278.42,2020-04-05,2026-06,0,0,0,0
TX109001,CUST1210,2026-06-01 00:00:00,ACH,Debit,783.3,US,CP1947,Customer 211,Individual,GB,Construction,Low,0,5964.21,2020-08-26,2026-06,0,0,0,0
TX109002,CUST1071,2026-03-08 00:00:00,Wire,Credit,1564.09,SG,CP1361,Customer 72,Individual,US,Finance,Low,0,5769.07,2019-02-26,2026-03,1,0,0,1
TX109003,CUST1001,2026-01-31 00:00:00,ACH,Debit,967.1,GB,CP1288,Customer 2,Business,US,Logistics,Medium,0,1453.54,2020-10-15,2026-01,1,0,0,0
TX109004,CUST1001,2026-04-20 00:00:00,ACH,Debit,772.0,RU,CP1613,Customer 2,Business,US,Logistics,Medium,0,1453.54,2020-10-15,2026-04,1,1,0,0
TX109005,CUST1251,2026-09-07 00:00:00,Card,Debit,257.11,US,CP1354,Customer 252,Individual,CA,Healthcare,High,0,1709.76,2023-05-15,2026-09,0,0,0,0
TX109006,CUST1184,2026-06-21 00:00:00,Cash Deposit,Credit,598.59,US,CP2167,Customer 185,Business,US,Consulting,Low,0,3097.91,2025-01-01,2026-06,0,0,1,0
TX109007,CUST1012,2026-08-27 00:00:00,ACH,Credit,2425.37,IR,CP2114,Customer 13,Individual,US,Education,Low,1,1919.35,2022-07-17,2026-08,1,1,0,0
TX109008,CUST1162,2026-02-02 00:00:00,P2P,Debit,2270.39,US,CP1827,Customer 163,Business,US,Construction,Medium,0,2019.05,2022-03-29,2026-02,0,0,0,0
TX109009,CUST1257,2026-06-14 00:00:00,ACH,Credit,780.42,US,CP1857,Customer 258,Individual,US,Technology,Low,0,3699.59,2021-01-09,2026-06,0,0,0,0
TX109010,CUST1275,2026-07-24 00:00:00,ACH,Credit,383.88,US,CP2186,Customer 276,Individual,US,Consulting,Low,0,3244.73,2025-05-22,2026-07,0,0,0,0
TX109011,CUST1000,2026-03-08 00:00:00,P2P,Credit,529.17,IR,CP1363,Customer 1,Individual,CA,Consulting,Low,0,4304.87,2024-01-24,2026-03,1,1,0,0
TX109012,CUST1082,2026-06-16 00:00:00,Cash Deposit,Credit,2204.96,IR,CP1286,Customer 83,Individual,US,Consulting,Low,0,3865.17,2020-10-02,2026-06,1,1,1,0
TX109013,CUST1232,2026-04-01 00:00:00,ACH,Credit,805.84,US,CP2338,Customer 233,Business,US,Consulting,High,0,1784.85,2020-05-21,2026-04,0,0,0,0
TX109014,CUST1063,2026-06-27 00:00:00,ACH,Debit,1171.5,US,CP2181,Customer 64,Individual,US,Logistics,Low,0,8121.16,2023-08-14,2026-06,0,0,0,0
TX109015,CUST1191,2026-05-26 00:00:00,Cash Deposit,Credit,3405.54,US,CP1288,Customer 192,Individual,US,Hospitality,Low,0,5987.25,2024-10-26,2026-05,0,0,1,0
TX109016,CUST1196,2026-02-13 00:00:00,Cash Deposit,Debit,354.26,US,CP1384,Customer 197,Individual,AE,Hospitality,Low,0,2323.17,2024-09-26,2026-02,0,0,1,0
TX109017,CUST1007,2026-03-11 00:00:00,P2P,Debit,551.59,US,CP1934,Customer 8,Business,US,Technology,Low,0,6465.0,2022-05-27,2026-03,0,0,0,0
TX109018,CUST1057,2026-08-18 00:00:00,P2P,Debit,572.15,GH,CP1376,Customer 58,Individual,US,Hospitality,Low,0,5936.41,2019-02-11,2026-08,1,0,0,0
TX109019,CUST1226,2026-05-27 00:00:00,Cash Deposit,Debit,6063.1,US,CP2228,Customer 227,Individual,US,Logistics,Low,0,6522.45,2021-02-21,2026-05,0,0,1,0
TX109020,CUST1244,2026-02-22 00:00:00,Check,Debit,915.83,US,CP1702,Customer 245,Individual,GB,Finance,High,0,6828.62,2024-06-26,2026-02,0,0,0,0
TX109021,CUST1173,2026-08-15 00:00:00,Cash Deposit,Debit,960.67,MX,CP1364,Customer 174,Individual,US,Logistics,Low,1,2815.89,2022-11-15,2026-08,1,0,1,0
TX109022,CUST1246,2026-03-22 00:00:00,Wire,Debit,267.31,US,CP2300,Customer 247,Individual,US,Finance,Medium,0,3761.58,2024-09-07,2026-03,0,0,0,1
TX109023,CUST1036,2026-02-06 00:00:00,ACH,Debit,3023.33,NG,CP2335,Customer 37,Individual,NG,Technology,High,0,3162.43,2024-10-27,2026-02,1,0,0,0
TX109024,CUST1071,2026-03-03 00:00:00,Cash Deposit,Credit,1631.11,US,CP2419,Customer 72,Individual,US,Finance,Low,0,5769.07,2019-02-26,2026-03,0,0,1,0
TX109025,CUST1263,2026-03-10 00:00:00,P2P,Credit,1536.03,US,CP1234,Customer 264,Individual,US,Construction,Low,0,8218.85,2020-04-16,2026-03,0,0,0,0
TX109026,CUST1016,2026-01-18 00:00:00,P2P,Credit,1118.22,SY,CP1910,Customer 17,Business,MX,Hospitality,Low,0,4364.48,2023-07-26,2026-01,1,1,0,0
TX109027,CUST1177,2026-08-29 00:00:00,P2P,Debit,203.94,US,CP1424,Customer 178,Individual,US,Construction,Low,0,3202.41,2025-02-26,2026-08,0,0,0,0
TX109028,CUST1188,2026-07-07 00:00:00,P2P,Debit,2027.36,NG,CP1587,Customer 189,Individual,MX,Healthcare,Low,0,7821.06,2022-08-31,2026-07,1,0,0,0
TX109029,CUST1138,2026-08-04 00:00:00,Check,Debit,4328.17,US,CP1182,Customer 139,Individual,US,Technology,Medium,0,3167.11,2022-07-05,2026-08,0,0,0,0
TX109030,CUST1109,2026-03-11 00:00:00,Cash Withdrawal,Debit,847.59,GB,CP1818,Customer 110,Individual,NG,Construction,Low,0,6129.75,2022-11-07,2026-03,1,0,1,0
TX109031,CUST1283,2026-01-09 00:00:00,Check,Debit,1471.48,US,CP2155,Customer 284,Individual,US,Student,Low,0,5556.08,2019-08-18,2026-01,0,0,0,0
TX109032,CUST1269,2026-05-04 00:00:00,Card,Credit,2657.79,GB,CP2471,Customer 270,Business,US,Healthcare,Low,0,5938.74,2025-07-02,2026-05,1,0,0,0
TX109033,CUST1060,2026-01-25 00:00:00,ACH,Credit,643.66,US,CP1112,Customer 61,Individual,US,Hospitality,High,0,19903.66,2019-06-10,2026-01,0,0,0,0
TX109034,CUST1192,2026-06-06 00:00:00,Cash Deposit,Debit,1513.61,NG,CP1235,Customer 193,Individual,AE,Education,High,0,8364.59,2022-07-09,2026-06,1,0,1,0
TX109035,CUST1052,2026-06-11 00:00:00,P2P,Debit,5804.3,RU,CP1107,Customer 53,Individual,US,Retail,Medium,0,2972.5,2021-09-11,2026-06,1,1,0,0
TX109036,CUST1043,2026-01-31 00:00:00,ACH,Credit,374.95,US,CP2465,Customer 44,Business,US,Education,Medium,0,4439.99,2021-09-30,2026-01,0,0,0,0
TX109037,CUST1267,2026-07-28 00:00:00,Card,Credit,9706.88,GH,CP1053,Customer 268,Individual,US,Technology,Low,0,5688.63,2021-04-02,2026-07,1,0,0,0
TX109038,CUST1184,2026-02-02 00:00:00,Card,Debit,3888.9,US,CP2408,Customer 185,Business,US,Consulting,Low,0,3097.91,2025-01-01,2026-02,0,0,0,0
TX109039,CUST1048,2026-09-02 00:00:00,P2P,Debit,292.84,US,CP2278,Customer 49,Individual,US,Consulting,Medium,0,2396.84,2025-01-31,2026-09,0,0,0,0
TX109040,CUST1076,2026-02-02 00:00:00,Wire,Debit,334.72,US,CP1258,Customer 77,Business,US,Retail,Low,0,10001.17,2024-07-26,2026-02,0,0,0,1
TX109041,CUST1245,2026-02-02 00:00:00,P2P,Credit,2195.1,US,CP1291,Customer 246,Individual,US,Student,High,0,3643.11,2021-04-13,2026-02,0,0,0,0
TX109042,CUST1245,2026-04-07 00:00:00,Card,Credit,1661.67,US,CP2403,Customer 246,Individual,US,Student,High,0,3643.11,2021-04-13,2026-04,0,0,0,0
TX109043,CUST1062,2026-04-29 00:00:00,P2P,Debit,642.47,SG,CP1981,Customer 63,Individual,US,Healthcare,High,0,6782.03,2025-02-20,2026-04,1,0,0,0
TX109044,CUST1059,2026-04-05 00:00:00,Wire,Debit,5737.23,US,CP1239,Customer 60,Individual,CA,Technology,High,0,876.55,2020-07-05,2026-04,0,0,0,1
TX109045,CUST1244,2026-05-09 00:00:00,Check,Debit,4153.26,US,CP2328,Customer 245,Individual,GB,Finance,High,0,6828.62,2024-06-26,2026-05,0,0,0,0
TX109046,CUST1299,2026-07-10 00:00:00,Cash Deposit,Credit,3720.1,CA,CP1079,Customer 300,Individual,US,Healthcare,Low,0,2079.73,2021-07-10,2026-07,1,0,1,0
TX109047,CUST1122,2026-08-02 00:00:00,Card,Credit,243.35,US,CP1001,Customer 123,Individual,US,Finance,Low,0,1446.53,2019-10-28,2026-08,0,0,0,0
TX109048,CUST1293,2026-09-07 00:00:00,P2P,Credit,945.07,US,CP1669,Customer 294,Individual,US,Consulting,Low,0,7339.11,2022-08-26,2026-09,0,0,0,0
TX109049,CUST1185,2026-05-02 00:00:00,Card,Credit,13178.42,CA,CP2141,Customer 186,Individual,US,Retail,Low,0,5803.14,2024-11-08,2026-05,1,0,0,0
TX109050,CUST1282,2026-08-03 00:00:00,Wire,Credit,302.27,US,CP2232,Customer 283,Individual,US,Hospitality,Medium,0,1704.82,2023-02-07,2026-08,0,0,0,1
TX109051,CUST1182,2026-01-10 00:00:00,Wire,Credit,48168.9,RU,CP1477,Customer 183,Business,US,Construction,High,0,6111.79,2021-01-24,2026-01,1,1,0,1
TX109052,CUST1172,2026-04-19 00:00:00,Card,Debit,2515.98,US,CP2233,Customer 173,Individual,AE,Education,Low,0,1896.53,2025-03-27,2026-04,0,0,0,0
TX109053,CUST1118,2026-01-19 00:00:00,P2P,Debit,3250.72,US,CP1579,Customer 119,Individual,CA,Hospitality,Low,0,3314.15,2020-03-08,2026-01,0,0,0,0
TX109054,CUST1270,2026-06-12 00:00:00,Wire,Credit,891.49,US,CP1672,Customer 271,Individual,GH,Healthcare,Medium,0,4781.81,2020-03-23,2026-06,0,0,0,1
TX109055,CUST1155,2026-05-06 00:00:00,Wire,Credit,244.8,US,CP1459,Customer 156,Business,US,Hospitality,Low,0,1846.49,2024-08-08,2026-05,0,0,0,1
TX109056,CUST1035,2026-09-03 00:00:00,Cash Deposit,Credit,855.86,CA,CP1559,Customer 36,Individual,US,Healthcare,Low,0,6589.27,2019-05-09,2026-09,1,0,1,0
TX109057,CUST1194,2026-02-03 00:00:00,Check,Credit,4319.77,RU,CP1644,Customer 195,Individual,CA,Hospitality,Low,0,4775.8,2020-04-09,2026-02,1,1,0,0
TX109058,CUST1076,2026-03-15 00:00:00,ACH,Credit,3412.63,US,CP1674,Customer 77,Business,US,Retail,Low,0,10001.17,2024-07-26,2026-03,0,0,0,0
TX109059,CUST1040,2026-05-09 00:00:00,Check,Credit,824.86,US,CP2223,Customer 41,Individual,US,Consulting,High,0,1717.24,2024-07-28,2026-05,0,0,0,0
TX109060,CUST1008,2026-04-11 00:00:00,Cash Deposit,Credit,2557.67,AE,CP2212,Customer 9,Individual,US,Construction,Low,0,21088.47,2021-06-16,2026-04,1,0,1,0
TX109061,CUST1274,2026-05-28 00:00:00,Card,Credit,3492.16,US,CP2370,Customer 275,Individual,CA,Hospitality,High,0,978.47,2022-04-09,2026-05,0,0,0,0
TX109062,CUST1045,2026-02-01 00:00:00,Wire,Debit,652.35,US,CP2158,Customer 46,Individual,SG,Student,Low,0,1918.87,2021-06-15,2026-02,0,0,0,1
TX109063,CUST1247,2026-05-07 00:00:00,P2P,Credit,628.63,US,CP1320,Customer 248,Individual,US,Healthcare,Low,0,3377.17,2019-07-27,2026-05,0,0,0,0
TX109064,CUST1247,2026-02-15 00:00:00,P2P,Debit,1215.08,US,CP1977,Customer 248,Individual,US,Healthcare,Low,0,3377.17,2019-07-27,2026-02,0,0,0,0
TX109065,CUST1062,2026-05-25 00:00:00,Card,Debit,1717.65,GB,CP2124,Customer 63,Individual,US,Healthcare,High,0,6782.03,2025-02-20,2026-05,1,0,0,0
TX109066,CUST1161,2026-03-30 00:00:00,Check,Debit,9945.17,GB,CP1760,Customer 162,Business,GB,Technology,Medium,0,2501.57,2021-09-24,2026-03,1,0,0,0
TX109067,CUST1067,2026-01-04 00:00:00,P2P,Credit,2117.24,US,CP1116,Customer 68,Individual,NG,Education,Low,0,5471.25,2021-12-14,2026-01,0,0,0,0
TX109068,CUST1187,2026-01-30 00:00:00,Card,Debit,1125.45,US,CP1914,Customer 188,Individual,US,Healthcare,Low,0,1643.7,2019-09-05,2026-01,0,0,0,0
TX109069,CUST1118,2026-06-23 00:00:00,Wire,Credit,5753.42,AE,CP1685,Customer 119,Individual,CA,Hospitality,Low,0,3314.15,2020-03-08,2026-06,1,0,0,1
TX109070,CUST1247,2026-06-21 00:00:00,ACH,Debit,795.99,US,CP1091,Customer 248,Individual,US,Healthcare,Low,0,3377.17,2019-07-27,2026-06,0,0,0,0
TX109071,CUST1231,2026-01-10 00:00:00,P2P,Debit,498.65,US,CP2161,Customer 232,Individual,US,Education,Medium,0,3626.44,2021-02-22,2026-01,0,0,0,0
TX109072,CUST1159,2026-01-18 00:00:00,ACH,Debit,1411.94,US,CP1681,Customer 160,Individual,US,Logistics,Low,0,5942.26,2021-12-19,2026-01,0,0,0,0
TX109073,CUST1155,2026-05-06 00:00:00,Wire,Credit,440.14,US,CP2400,Customer 156,Business,US,Hospitality,Low,0,1846.49,2024-08-08,2026-05,0,0,0,1
TX109074,CUST1053,2026-02-14 00:00:00,P2P,Debit,116.12,US,CP1490,Customer 54,Individual,US,Logistics,Low,0,4768.71,2023-12-29,2026-02,0,0,0,0
TX109075,CUST1094,2026-02-07 00:00:00,ACH,Debit,1984.27,IR,CP1531,Customer 95,Individual,US,Healthcare,Low,0,3037.11,2024-05-05,2026-02,1,1,0,0
